videoId,title,description,publishedAt,channelId,channelTitle,thumbnails,duration,definition,caption,licensedContent,dimension,viewCount,likeCount,dislikeCount,favoriteCount,unique_id,video_url,logViewCount,performance
nPSkEcEeDQQ,See the whole picture by unifying operational data with analytics,"Data lives in many places like databases, data warehouses, data lakes, and more. To unlock new insights, you may need to combine fresh operational data with longer-term analytical data. Learn how to use hybrid transactional and analytical processing, federated queries, and change streams to build a complete picture. Explore best practices and sample architectures.

How to migrate and modernize your applications with Google Cloud databases → https://goo.gle/3ribu52

Speakers: Jerene Yang, Jay Richardson

Watch more:
All sessions from Google Cloud Next → https://goo.gle/next22-allsessions
Watch all the Design sessions → https://goo.gle/next22-design

Subscribe to Google Cloud Tech → https://goo.gle/GoogleCloudTech

#GoogleCloudNext

DSN203",2022-10-11 17:04:28+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/nPSkEcEeDQQ/hqdefault.jpg,0:14:45,hd,False,False,2d,687,10,0,0,21709,https://www.youtube.com/watch?v=nPSkEcEeDQQ,6.5337888379333435,Bottom Quartile
-D3ueM0J2nc,Solutions for protecting your data and meeting compliance using encryption,"A comprehensive security approach for cloud data protection is anchored around the management of encryption keys. By collaborating closely with Google Cloud, Thales has helped cloud customers take the security and control of their data to new levels. Learn how to effectively leverage Google Cloud’s key management offerings to solve common security and compliance objectives. This includes strategies for using different key types, and using external keys such as those in Thales’ CipherTrust Cloud Key Management platform in the cloud and on-premise. Also, find out more about how you can leverage other Thales technologies to take your protection of data in Google Cloud to new levels.

Learn more about Google Cloud KMS → https://goo.gle/3VapjQC
Learn more about Thales → https://goo.gle/3CfebcJ
Implement Signed Access Approval in Google Cloud External Key Manager with CipherTrust Data Security Platform → https://goo.gle/3rXNF2Z

Speakers: Il-Sung Lee, Solomon Cates

Watch more:
All sessions from Google Cloud Next → https://goo.gle/next22-allsessions
Watch all the Secure sessions → https://goo.gle/next22-secure

Subscribe to Google Cloud Tech → https://goo.gle/GoogleCloudTech

#GoogleCloudNext

SEC301",2022-10-11 17:04:41+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/-D3ueM0J2nc/hqdefault.jpg,0:11:23,hd,False,False,2d,680,8,0,0,21707,https://www.youtube.com/watch?v=-D3ueM0J2nc,6.523562306149512,Bottom Quartile
5iG2xyaMQkA,5 reasons why your Java apps are better on Google Cloud,"Java Cloud Client Libraries now support Native Image out of the box. Learn how to use it to compile your Java applications ahead of time, and speed up cold starts to a fraction of your traditional Java runtimes.

Speakers: Cameron Balahan, Aaron Wanjala

Watch more:
All sessions from Google Cloud Next → https://goo.gle/next22-allsessions
Watch all the Build sessions → https://goo.gle/next22-build

Subscribe to Google Cloud Tech → https://goo.gle/GoogleCloudTech

#GoogleCloudNext

BLD205",2022-10-11 17:04:53+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/5iG2xyaMQkA/hqdefault.jpg,0:08:56,hd,False,False,2d,1226,28,0,0,21706,https://www.youtube.com/watch?v=5iG2xyaMQkA,7.112327444710911,Bottom Quartile
_HSJIeNsvrw,Build your data career with Google Cloud credentials,"Learn how you can advance your expertise and build your data career with Google Cloud learning paths and certifications. Join us to discover the Professional Cloud Database Engineer, Professional Machine Learning Engineer, and Professional Data Engineer certifications. Learn what generally characterizes the best candidates, reasons to pursue the path yourself, concepts you can expect on exams, and all the best resources you can use to prepare.

Speakers: Emma Freeman, Josue (Sway) Fontanez

Watch more:
All sessions from Google Cloud Next → https://goo.gle/next22-allsessions
Watch all the Design sessions → https://goo.gle/next22-design

Subscribe to Google Cloud Tech → https://goo.gle/GoogleCloudTech

#GoogleCloudNext

DSN204",2022-10-11 17:04:59+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/_HSJIeNsvrw/hqdefault.jpg,0:17:42,hd,False,False,2d,728,16,0,0,21705,https://www.youtube.com/watch?v=_HSJIeNsvrw,6.591673732008658,Bottom Quartile
eA7eScVhvzg,Building applications with unmatched scale and reliability with transformative databases,"Cloud Spanner is a fully managed relational database with global scale, strong consistency, and industry leading 99.999% availability. Discover how the latest innovations and transformative capabilities in Spanner enable developers to scale applications as needed, maintain high availability, and avoid disruptive maintenance windows that cause downtime. Hear real-world examples of companies delivering cutting edge experiences to customers powered by Spanner. 

Running Oracle-based applications on Google Cloud → https://goo.gle/3LWB2yj
Choosing a PostgreSQL database on Google Cloud → https://goo.gle/3ChCbMv

Speaker: Vaibhav Govil

Watch more:
All sessions from Google Cloud Next → https://goo.gle/next22-allsessions
Watch all the Build sessions → https://goo.gle/next22-build

Subscribe to Google Cloud Tech → https://goo.gle/GoogleCloudTech

#GoogleCloudNext

BLD208",2022-10-11 17:05:42+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/eA7eScVhvzg/hqdefault.jpg,0:18:31,hd,False,False,2d,649,9,0,0,21700,https://www.youtube.com/watch?v=eA7eScVhvzg,6.476972362889683,Bottom Quartile
U6T9Sr4LB1s,Discussion: How to optimize your data ingestion by migrating from Pulsar to Pub/Sub,"Join Mercado Libre as they discuss their journey with replacing Apache Pulsar with Pub/Sub. Learn best practices for data ingestion and integration.

Speakers: Shane Glass, Wei Hsia, Andres Margalef

Watch more:
All sessions from Google Cloud Next → https://goo.gle/next22-allsessions
Watch all the Design sessions → https://goo.gle/next22-design

Subscribe to Google Cloud Tech → https://goo.gle/GoogleCloudTech

#GoogleCloudNext

DSN301",2022-10-11 17:05:58+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/U6T9Sr4LB1s/hqdefault.jpg,0:19:09,hd,False,False,2d,678,17,0,0,21699,https://www.youtube.com/watch?v=U6T9Sr4LB1s,6.520621127558696,Bottom Quartile
8osrAosIcN4,"What’s new in cloud-native CI/CD: Speed, scale, security","Organizations continue to explore how to modernize their software delivery capability to remain competitive in a rapidly evolving IT landscape.

Google Cloud is evolving its developer automation platform, continuous integration, and continuous delivery products. These upgrades provide new capabilities focused on speed, scale, and security to accelerate software delivery modernization. Join this session to learn more about how the new capabilities of Cloud Build, Artifact Registry, Artifact Analysis, and Google Cloud Deploy can help your teams deliver software to Google Kubernetes Engine and Cloud Run faster, more securely, and at scale.

Speakers: David Jacobs, Edward Thiele

Watch more:
All sessions from Google Cloud Next → https://goo.gle/next22-allsessions
Watch all the Build sessions → https://goo.gle/next22-build

Subscribe to Google Cloud Tech → https://goo.gle/GoogleCloudTech

#GoogleCloudNext

BLD209",2022-10-11 17:05:58+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/8osrAosIcN4/hqdefault.jpg,0:16:49,hd,False,False,2d,1580,21,0,0,21698,https://www.youtube.com/watch?v=8osrAosIcN4,7.3658128372094716,Bottom Quartile
grIyHmF4I_Y,Top HPC best practices for deploying and managing the most demanding workloads,"Join this technical deep dive into Google Cloud’s latest high-performance computing (HPC) advancements, covering the latest VMs, processors, accelerators, and storage solutions. Hear about our new tools for deploying and managing your HPC environments, and how our customers are running their HPC in the cloud.

Google HPC solutions  → https://goo.gle/3C7ztJj

Speaker: Wyatt Gorman

Watch more:
All sessions from Google Cloud Next → https://goo.gle/next22-allsessions
Watch all the Modernize sessions → https://goo.gle/next22-modernize

Subscribe to Google Cloud Tech → https://goo.gle/GoogleCloudTech

#GoogleCloudNext

MOD106",2022-10-11 17:06:44+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/grIyHmF4I_Y/hqdefault.jpg,0:18:46,hd,False,False,2d,1686,18,0,0,21696,https://www.youtube.com/watch?v=grIyHmF4I_Y,7.430707082545968,Bottom Quartile
Kq2Zj7g-Bbs,How Google Cloud optimizes infrastructure for your workloads,"Learn how Google Cloud VM families and storage families are designed and organized to meet your workload needs – whether it’s for traditional enterprise apps or to scale out cloud-native apps. Understand how to pick the right VMs based on your needs, and learn how Google Cloud makes it easy, and even automated, to select the optimal choice for your usage pattern and workloads.

Speakers: Ruwen Hess, Chelsie Czop

Watch more:
All sessions from Google Cloud Next → https://goo.gle/next22-allsessions
Watch all the Modernize sessions → https://goo.gle/next22-modernize

Subscribe to Google Cloud Tech → https://goo.gle/GoogleCloudTech

#GoogleCloudNext

MOD200",2022-10-11 17:07:42+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/Kq2Zj7g-Bbs/hqdefault.jpg,0:11:51,hd,False,False,2d,1085,12,0,0,21693,https://www.youtube.com/watch?v=Kq2Zj7g-Bbs,6.990256500493881,Bottom Quartile
uGGQZPzKerY,"Making your container applications simpler, faster, and more scalable","Every modern app story starts with containers. Containers enable developers to build applications quickly using any language and libraries – and once a workload is containerized, a range of capabilities opens up. At Google, we’ve leveraged containers for over a decade and enabled hundreds of large and small organizations to build containerized applications. Join this session to get the latest on serverless patterns, Kubernetes, and secure software delivery, among other things.

The L’Oréal Beauty Tech Data Platform - A data story of terabytes and serverless → https://goo.gle/3SbqJZj
Why automation and scalability are the most important traits of your Kubernetes platform → https://goo.gle/3SpzIpy
Jumpstart your journey developing on Google Kubernetes Engine (GKE) → https://goo.gle/3fgf8tx
Unlocking efficiency and innovation with GKE Autopilot → https://goo.gle/3f938K9

Speakers: Jason Polites, Drew Bradstock

Watch more:
All sessions from Google Cloud Next → https://goo.gle/next22-allsessions
Watch all the Modernize sessions → https://goo.gle/next22-modernize

Subscribe to Google Cloud Tech → https://goo.gle/GoogleCloudTech

#GoogleCloudNext

MOD203",2022-10-11 17:08:03+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/uGGQZPzKerY/hqdefault.jpg,0:22:48,hd,False,False,2d,1845,41,0,0,21692,https://www.youtube.com/watch?v=uGGQZPzKerY,7.520776415062797,Bottom Quartile
gI30nzi53DQ,What's next for data analysts and data scientists (in 8 min),"Watch the full version here → https://youtu.be/AIvoGcyL_oA

How Adswerve used BigQuery ML to analyze images of rental listings and predict the click-through rate → https://goo.gle/3rrH40j

Speakers: June Yang, Sudhir Hasbe

Watch more:
All sessions from Google Cloud Next → https://goo.gle/next22-allsessions
Watch all the Analyze sessions → https://goo.gle/next22-analyze

Subscribe to Google Cloud Tech → https://goo.gle/GoogleCloudTech

#GoogleCloudNext",2022-10-11 17:11:25+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/gI30nzi53DQ/hqdefault.jpg,0:08:29,hd,False,False,2d,366,3,0,0,21690,https://www.youtube.com/watch?v=gI30nzi53DQ,5.905361848054571,Bottom Quartile
yVjlaNKPPv0,What's next for data analysts and data scientists (in 3 min),"Watch the full version here → https://youtu.be/AIvoGcyL_oA

How Adswerve used BigQuery ML to analyze images of rental listings and predict the click-through rate → https://goo.gle/3rrH40j

Speakers: June Yang, Sudhir Hasbe

Watch more:
All sessions from Google Cloud Next → https://goo.gle/next22-allsessions
Watch all the Analyze sessions → https://goo.gle/next22-analyze

Subscribe to Google Cloud Tech → https://goo.gle/GoogleCloudTech

#GoogleCloudNext",2022-10-11 17:11:28+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/yVjlaNKPPv0/hqdefault.jpg,0:03:32,hd,False,False,2d,1895,28,0,0,21689,https://www.youtube.com/watch?v=yVjlaNKPPv0,7.547501682814967,Bottom Quartile
u6bvv1Unkio,What's next for application developers (in 4 min),"Watch the full version here → https://youtu.be/jWMQ-B8yTU8

Learn more about Cloud Workstations → https://goo.gle/3C6NwA7

Speakers: Thomas De Meo, Christian Gorke, Victor Szalvay

Watch more:
All sessions from Google Cloud Next → https://goo.gle/next22-allsessions
Watch all the Build sessions → https://goo.gle/next22-build

Subscribe to Google Cloud Tech → https://goo.gle/GoogleCloudTech

#GoogleCloudNext",2022-10-11 17:11:57+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/u6bvv1Unkio/hqdefault.jpg,0:04:27,hd,False,False,2d,1147,21,0,0,21687,https://www.youtube.com/watch?v=u6bvv1Unkio,7.045776576879511,Bottom Quartile
s6lfgXouKCk,What's next for data engineers (in 10 min),"Watch the full version here → https://youtu.be/mmjhxgfeKWI

Speakers: Andi Gutmans (He/Him), Scott Wong

Watch more:
All sessions from Google Cloud Next → https://goo.gle/next22-allsessions
Watch all the Design sessions → https://goo.gle/next22-design

Subscribe to Google Cloud Tech → https://goo.gle/GoogleCloudTech

#GoogleCloudNext",2022-10-11 17:12:21+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/s6lfgXouKCk/hqdefault.jpg,0:10:03,hd,False,False,2d,1661,37,0,0,21686,https://www.youtube.com/watch?v=s6lfgXouKCk,7.415776975415394,Bottom Quartile
XLPnBEBT-k0,What's next for data engineers (in 5 min),"Watch the full version here → https://youtu.be/mmjhxgfeKWI

Speakers: Andi Gutmans (He/Him), Scott Wong

Watch more:
All sessions from Google Cloud Next → https://goo.gle/next22-allsessions
Watch all the Design sessions → https://goo.gle/next22-design

Subscribe to Google Cloud Tech → https://goo.gle/GoogleCloudTech

#GoogleCloudNext",2022-10-11 17:12:23+00:00,UCJS9pqu9BzkAMNTmzNMNhvg,Google Cloud Tech,https://i.ytimg.com/vi/XLPnBEBT-k0/hqdefault.jpg,0:05:38,hd,False,False,2d,1430,28,0,0,21685,https://www.youtube.com/watch?v=XLPnBEBT-k0,7.266128779556451,Bottom Quartile
